Id,SalePrice
2735,145139.82684832247
2736,130072.6873769191
2737,107954.80517782446
2738,120869.92389664365
2739,141698.35807980958
2740,142342.28644187315
2741,139643.98962117548
2742,189311.16317713936
2743,155194.21078469555
2744,168888.21546612692
2745,155625.26304553318
2746,118252.3144291689
2747,162565.4727313675
2748,126874.77133800827
2749,135039.1566244952
2750,133443.3303511386
2751,119862.47904778799
2752,215359.46360817054
2753,165387.9075587083
2754,234051.8593271636
2755,149654.7216805693
2756,104500.78286160248
2757,68918.8230162695
2758,92202.7300092154
2759,166910.03952112113
2760,117558.2556343009
2761,144561.62787802983
2762,142461.42794803
2763,186662.3791718222
2764,170410.53290092497
2765,256654.05218203674
2766,123583.4011554437
2767,91695.40273355941
2768,136287.9903429542
2769,131820.1292097863
2770,148662.24673227392
2771,97948.18003108063
2772,114309.5495710008
2773,175541.233903953
2774,128454.01811103785
2775,132174.520024828
2776,165542.36155811904
2777,178356.3008820646
2778,128164.47216888801
2779,128090.93981807673
2780,112911.53819978012
2781,83716.46999046765
2782,96844.68736748185
2783,122964.6819881835
2784,136906.10396470726
2785,149962.38709262563
2786,53865.3164379619
2787,110418.02704034875
2788,68549.10918480887
2789,171823.30609515792
2790,111829.5134986858
2791,47455.017688088206
2792,52472.406723624474
2793,135593.94103069714
2794,112711.07580297341
2795,122541.07159022184
2796,98590.58295796606
2797,197990.32777980538
2798,126753.28336973855
2799,121951.6504802633
2800,71783.84521089212
2801,112483.22271810652
2802,127299.26155750675
2803,163486.57618543814
2804,126412.38587237397
2805,111971.22486741163
2806,70843.89364732492
2807,129454.60432603805
2808,162510.25960552122
2809,110186.69851914236
2810,114138.78976285816
2811,173935.3920014206
2812,160300.9419778153
2813,144558.336994804
2814,139753.6772519473
2815,129196.01643120297
2816,197639.80586975516
2817,146562.70673229036
2818,126153.62483381103
2819,234323.009026079
2820,129653.35220106602
2821,135880.07216676392
2822,217719.40150657838
2823,233334.66178704458
2824,158792.13225525187
2825,156500.36174623907
2826,140439.85862970742
2827,122859.29861033359
2828,227544.60844971443
2829,228494.18121590064
2830,230948.7370879879
2831,202419.3605686812
2832,219824.88918687904
2833,293193.9377749447
2834,245853.85733965863
2835,231885.09233452132
2836,213364.01144393274
2837,185384.46573706818
2838,138412.29831198114
2839,189096.69279260837
2840,186026.44248308672
2841,203536.35921020512
2842,229348.0150072293
2843,166111.46106884346
2844,167483.49583254484
2845,129082.82278866872
2846,202958.49079572887
2847,207319.96614510642
2848,186077.00619585853
2849,198321.46866870116
2850,273526.85253135447
2851,225059.6977820453
2852,242150.48020846644
2853,239026.9475047365
2854,167165.03291988972
2855,210982.6468871981
2856,208541.57104284558
2857,190959.6331818811
2858,220069.12224816013
2859,119148.19449504916
2860,85352.95022127675
2861,114746.55080551877
2862,159297.20571141155
2863,131761.9390379454
2864,212941.31814061268
2865,147816.66478915347
2866,141279.72720448318
2867,108709.83857361032
2868,132036.32329387718
2869,113622.61311657092
2870,119514.89322766174
2871,98411.55031251539
2872,33471.23062519479
2873,113237.9702603756
2874,102619.40010058101
2875,136457.10770573994
2876,148957.1360082295
2877,133435.70504132635
2878,146575.85703373002
2879,150782.8154845364
2880,89918.28525220511
2881,164207.63984623598
2882,196325.0540177093
2883,234667.2932646654
2884,236320.44282071793
2885,188206.10924990347
2886,246740.42509596335
2887,87799.66863684513
2888,140019.60430230218
2889,44822.413637684775
2890,64591.73851554045
2891,134079.21140018955
2892,30438.483217771223
2893,77810.70174937064
2894,32431.9778618048
2895,314307.28982606065
2896,267609.0025660817
2897,194312.6915101211
2898,162129.06579805072
2899,201325.14662248982
2900,165896.88911843894
2901,230875.9278667927
2902,203779.04553521448
2903,313508.10890600766
2904,353009.11821829365
2905,61667.6154331468
2906,210275.62659691935
2907,105638.52702713243
2908,121539.22126091502
2909,150597.12784344607
2910,77711.357462413
2911,74006.80453573928
2912,179517.89381451515
2913,59594.186261341936
2914,65547.40437801904
2915,78906.7513349524
2916,75520.36117514655
2917,180244.78581398728
2918,102117.30715107873
2919,231278.52595773636
